dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
9,517699.1326890696,913.2904397505112,853.6329786676449,999.2681534671632,1025.1661327950926,797.6111064521201,870.857356255569,932.1565071544636,218.20000198483467,207.2077011991489,290.3499755859375,270.8599853515625,1281.1999984532597,1774.4999964088202,374.9999986644834,3.112602710723877,82.36666870117188,20.711111068725582,,257.86073349725785,,2022,0.9496228199555664,1.0,1594.007737783784,114.1396141551198,1804.7811200821004
10,497764.712954667,754.3481393537699,644.7149096771035,839.1222204673812,894.4297659228195,728.5859034195812,719.9606848964431,728.8925329078146,233.0694799032661,221.32809675132023,290.5627825123425,270.63284422236586,1255.8261708129132,1732.2061853594575,367.67439697183056,3.0411237817039147,85.44092576160278,21.656820361654315,,268.914323682169,,2022,0.9496228199555664,1.0,1533.178184778211,158.80403930942057,1795.0412165105636
11,522493.52348166535,827.5022155195201,717.2018636276478,903.6194903527728,922.7059948781226,763.0978249039945,828.141513394176,829.0100696009997,262.35150577144043,249.13497673026572,290.35526215246324,270.7453221561738,1249.2636276570352,1717.1349335880966,363.7141003245756,3.0228652194278807,85.4196119359527,22.090294493025183,,273.6599553043164,,2022,0.9496228199555664,5.0,1521.8795416539558,106.51171872718643,1789.987455568567
13,494108.2402537737,797.5815481479041,724.2058913861374,860.8954446236029,765.1245083464534,657.3611120251848,752.0085666962825,855.4464334682509,204.64786365178503,194.33828137889145,290.5260933929357,270.5854015950997,1279.8337768922006,1772.898527008546,368.3039726131445,3.1651996568974607,85.75641093033943,21.245606234915552,,262.9112344437573,,2022,0.9496228199555664,1.0,1518.4741788443685,101.02500769860116,1796.0900390496463
14,505755.6720276143,793.1748037475137,721.7734700862015,830.034983208915,945.1533742331288,753.739968129024,740.8030042138133,746.4681718038117,298.11640850589566,283.0981445203986,290.10032776496416,270.0914176809875,1256.8623554116864,1732.9063768533897,358.405731160606,3.101979291080033,91.58101580930426,22.25969686708293,,287.6400202232632,,2022,0.9496228199555664,1.0,1577.2013667682377,150.2432063511409,1776.0067861325467
15,495243.7763902867,802.4259979462089,736.0169383206977,856.6339115995548,955.4339124300736,757.6536629596451,766.234197819485,749.147873014486,299.80000388622284,284.6969251131247,290.1333312988281,270.3499755859375,1252.9999958127737,1723.3000020831823,360.01999808102846,3.0520548820495605,89.63333129882812,22.22857093811035,,288.2789612246713,,2022,0.9496228199555664,1.0,1559.102832517251,157.12247214042728,1775.5578569048675
16,532670.3377676263,798.1799294772784,649.6943185513376,909.3715500772296,925.978350337372,713.0923654580926,857.1636655556463,710.9822677018132,297.29999965429306,282.3228640444987,290.3499755859375,270.3571472167969,1251.2999963015318,1718.300001308322,361.2899978496134,3.026301383972168,88.0,22.26000022888184,,287.43847934640854,,2022,0.9496228199555664,5.0,1520.0,17.197354452400432,1789.1228969659396
17,488970.9255428614,903.2234608745688,867.9060701956272,959.508796583163,1001.634338762504,780.7349628219879,856.5442540054885,938.938706072409,299.0870916343052,284.0199273700786,290.1193560741851,270.24049019507515,1254.6354977341691,1727.367786035443,359.3364427096594,3.073195188849798,90.45807111851042,22.241751097889946,,287.21167358307883,,2022,0.9496228199555664,1.0,1566.304093922396,156.30467877564433,1776.1610676255016
18,522551.72969409154,939.1615488215492,880.1396322196323,1047.4478736078734,981.6683018555166,777.9776793576794,1021.8570991971,971.962191142191,297.29999965429306,282.3228640444987,290.3499755859375,270.3571472167969,1251.2999963015318,1718.300001308322,361.2899978496134,3.026301383972168,88.0,22.26000022888184,,288.6463985025614,,2022,0.9496228199555664,5.0,1520.0,16.59287754661154,1787.9854083789166
19,511605.6456590738,811.7737147876148,787.8262397087774,890.7158088001868,870.964690813048,699.143754365172,813.4860737793397,835.2415077567781,299.1009096019482,284.033049227478,290.11962694791674,270.24261228735844,1254.6037977422432,1727.28894252156,359.3496916697921,3.072785438456893,90.44208566151802,22.241495634442824,,286.15633303726514,,2022,0.9496228199555664,1.0,1561.6990656730432,156.21992250834717,1777.345052131548
20,499296.6337904927,813.5211988581275,745.3627829629112,867.5710826666086,960.9132400021704,767.5555525461916,757.4010097015854,761.3407092828628,297.3443470657494,282.3649773584282,290.10035901565334,270.0916625066701,1257.6583590046678,1734.503103401142,358.57109265289813,3.105458745498771,91.57917156791557,22.251703326489768,,288.6557225035652,,2022,0.9496228199555664,1.0,1573.3363340011501,148.23698546981828,1775.3834450035483
21,498418.3863134924,763.7315274544593,672.7589737746015,823.848084780803,957.7330217003,755.2828197322647,706.8536467575027,695.3509634428901,299.4169424662357,284.33316124725906,290.12663777371165,270.33453145516927,1253.803188829956,1724.7519274429822,360.09352117792935,3.055880414311273,89.59420151664892,22.2230986277966,,289.53567089464804,,2022,0.9496228199555664,1.0,1537.9111650023478,157.6156372094063,1775.8626872151074
22,496116.7602497004,883.8162852929934,755.3538583365191,980.8730435257494,1011.8576918031353,801.7599803396868,852.2913057724866,889.9439080334228,233.42127261207423,221.66216713549855,290.563575007564,270.6329432389313,1255.7192067654871,1732.0219695733813,367.6836671867778,3.040449761231107,85.43260637526754,21.655433789708912,,270.7727697101037,,2022,0.9496228199555664,1.0,1530.6905433953898,158.971092413683,1792.624885995622
23,498695.6004006252,850.0245046357174,745.3401356477502,942.77464865276,929.0754325109008,797.2646000673886,818.0076736628148,842.9390835081457,205.19999945163727,194.86260213414445,290.5,270.625,1264.3000031411648,1746.8000018894672,366.9399983678013,3.094520568847656,86.0999984741211,21.76666641235352,,268.2327831785774,,2022,0.9496228199555664,1.0,1559.419130377676,157.10190208817346,1795.407417471928
24,498886.8414981245,937.1533570094272,867.5462226856076,1001.5630783265996,988.6195529391318,838.487189930058,929.923253616578,1042.6794930274996,235.0000021457672,223.1613647272276,290.5,270.6000061035156,1262.800000011921,1744.6000027060509,363.0199988540262,3.121095895767212,88.69999694824219,22.25,,268.4261713167791,,2022,0.9496228199555664,1.0,1601.8356249741466,105.7247769551398,1791.5956664584971
25,510719.0119634139,929.4944305584294,853.9838143908634,1008.2530208714757,986.571100077002,812.5671384373721,906.9467148520202,972.533467063612,205.19999945163727,194.86260213414445,290.5,270.625,1264.3000031411648,1746.8000018894672,366.9399983678013,3.094520568847656,86.0999984741211,21.76666641235352,,268.3613534243545,,2022,0.9496228199555664,1.0,1586.9092910984396,137.06998969518148,1793.777203529678
26,507704.2287743484,947.5881904009656,912.0113837105667,1018.0654843547364,1036.4242289996478,800.5665971084416,925.7013123555691,950.6573785977704,234.79999789595604,222.97143612751884,290.5666809082031,270.6333312988281,1255.299999564886,1731.3000019043684,367.7199984677136,3.0378081798553467,85.4000015258789,21.649999618530277,,272.5661367040122,,2022,0.9496228199555664,1.0,1542.6918396827455,138.24409231083598,1791.8966538742784
27,488843.750059504,907.1962692979296,876.002710718146,1011.0959117492172,991.1994919099412,784.930463704648,894.6911444330497,866.7845838299284,247.8761114634488,235.38881196754224,290.3656385776535,270.8745879855433,1246.9042656060667,1712.337225531896,365.3267324289583,3.009650606913334,83.1965242780508,21.91538252610979,,272.04685395019027,,2022,0.9496228199555664,3.0,1528.3686614111705,54.09976176992284,1793.5769316052654
28,521585.1496169952,810.5493229269507,650.6397898631308,883.0312399322406,955.4182001538688,767.6428348731592,771.2833158392488,757.1627625411805,233.0568762807005,221.31612806371808,290.56275411973974,270.63284067491503,1255.830002997173,1732.2127852297222,367.674064849284,3.0411479297303754,85.44122381896075,21.656870038151357,,269.80046433492674,,2022,0.9496228199555664,1.0,1570.964125008839,156.35073278107154,1794.1147977215076
29,512987.020842874,850.1571205140123,792.7818721731411,936.579706852094,975.5785443044664,769.9848829099204,839.0134421101577,837.0525954263009,248.1266190933641,235.6266997294825,290.36178707869885,270.8792098971287,1246.7434230587328,1711.9739432660162,365.2808830716526,3.0091111739369016,83.15431082830699,21.920466639432505,,273.1381250297682,,2022,0.9496228199555664,5.0,1536.8548758381337,74.41415765795915,1791.1591772268907
30,472876.8977060344,847.3079158712949,860.4299644017947,918.9568522244576,760.5711219635365,649.9950242767144,861.7489839320824,863.8355202439703,248.65937473919976,236.13261664822852,290.3535960794312,270.88903933622606,1246.401358526759,1711.2013493204984,365.1833750477622,3.007963959523348,83.0645353045482,21.931279044937515,,272.58503009341416,,2022,0.9496228199555664,3.0,1520.0052286859705,61.024001630391446,1799.252409990714
31,533815.2813887175,851.3935924684118,808.9905550793086,945.2188157834672,889.9942844960614,662.0273811395791,894.4754112497023,970.0941702216162,235.0000021457672,223.1613647272276,290.5,270.6000061035156,1262.800000011921,1744.6000027060509,363.0199988540262,3.121095895767212,88.69999694824219,22.25,,268.7285833294799,,2022,0.9496228199555664,1.0,1609.637599931988,153.8344728408342,1791.7230015270438
32,535505.0897451412,936.2531163172032,950.1471539407552,1016.144765143808,879.9095264866613,761.7762679096508,966.3165307785342,1008.4459762436164,234.79999789595604,222.97143612751884,290.5666809082031,270.6333312988281,1255.299999564886,1731.3000019043684,367.7199984677136,3.0378081798553467,85.4000015258789,21.649999618530277,,271.17815588606885,,2022,0.9496228199555664,3.0,1537.7394386939554,74.30044619514506,1796.1195104172991
33,509698.5469838152,899.3275702475825,862.7605517666964,980.5583366138592,962.9787077709448,792.120035323283,859.8545680877552,898.940439838705,200.66107839778883,190.55233912343303,290.33515148233664,270.6089985076561,1291.4620491806477,1792.19769551464,375.1444526241938,3.1689936607560187,82.7641631075478,20.7429616989569,,262.5007045034025,,2022,0.9496228199555664,1.0,1519.3116902546956,111.3616935779702,1807.8344033744856
34,514504.6294201497,865.7431193627249,805.2657264182752,941.0823463710692,999.1516025455136,787.3704269577677,836.5980780578268,833.015942426031,200.0000010728836,189.92456500994803,290.29998779296875,270.6125183105469,1293.6000014841557,1795.6999985426664,376.2499989997596,3.170958995819092,82.30000305175781,20.67142868041992,,262.06213868833106,,2022,0.9496228199555664,1.0,1519.8568654810344,113.8509051172363,1810.329253320828
35,472519.29077156377,853.1411571157519,766.3215974686307,950.9423448418178,935.3973974433244,757.9542221024817,863.4004964144656,924.9040475549014,227.4000004827976,215.94422971637144,290.6000061035156,270.6181945800781,1277.4000003039837,1768.6000001728537,365.0699986945838,3.1835615634918213,88.9000015258789,22.17142868041992,,265.5657637315909,,2022,0.9496228199555664,5.0,1520.7400039069717,156.24286828144713,1789.8616087552257
36,496483.11136665125,911.1311521039132,856.2609343448127,995.9399552475036,1018.4920469375384,795.1253451945638,871.0003329149155,901.1142607651582,234.79999789595604,222.97143612751884,290.5666809082031,270.6333312988281,1255.299999564886,1731.3000019043684,367.7199984677136,3.0378081798553467,85.4000015258789,21.649999618530277,,271.5623160395104,,2022,0.9496228199555664,1.0,1546.1498836025662,107.19475599487662,1793.7598635371178
37,520068.0370534154,880.6495585362679,823.270556061987,976.7968798020572,980.0186916861592,769.4952311498892,841.3769136606323,915.1067118114332,252.67825151880916,239.94903374873303,290.43534828302273,270.65101246903964,1254.4515388079635,1729.9061033511475,364.6049402803536,3.0524196221875326,86.79389639455894,22.02372587521664,,273.190488384154,,2022,0.9496228199555664,1.0,1532.5436064518958,157.78038078765778,1791.0805327527298
38,498503.1860793944,815.6674451797074,778.773804117469,933.3458381990404,988.540087491146,736.5686983694476,820.7293369663947,691.7864279226679,272.70000183582306,258.9621447452224,290.125,270.07501220703125,1292.8000004664063,1792.4000011011958,357.16000014171004,3.415616512298584,91.64999389648438,23.666667938232425,,294.87687797788794,,2022,0.9496228199555664,3.0,1505.4042627960957,33.344675680014795,1765.805432261622
39,489602.1226482207,783.2176952454749,761.7142912492395,856.4819007029386,686.5893523697708,601.3651851441856,829.4534897880112,914.7829357391928,235.0000021457672,223.1613647272276,290.5,270.6000061035156,1262.800000011921,1744.6000027060509,363.0199988540262,3.121095895767212,88.69999694824219,22.25,,267.8784468169122,,2022,0.9496228199555664,1.0,1593.8857036402874,152.573319799604,1791.6165476388196
40,482164.4518051342,857.976251518014,783.9877209553365,973.5948927270274,998.7418025413244,785.9252912337513,792.4988474339946,815.9689144514907,200.0000010728836,189.92456500994803,290.29998779296875,270.6125183105469,1293.6000014841557,1795.6999985426664,376.2499989997596,3.170958995819092,82.30000305175781,20.67142868041992,,260.55588073291807,,2022,0.9496228199555664,1.0,1520.121303491727,135.286271359787,1803.6437970241905
41,481200.653450085,846.3310401171964,805.0374915483428,920.6455769664184,965.4390503668474,774.2495492449854,815.1995548794224,835.2569867027273,200.0000010728836,189.92456500994803,290.29998779296875,270.6125183105469,1293.6000014841557,1795.6999985426664,376.2499989997596,3.170958995819092,82.30000305175781,20.67142868041992,,259.66204439086056,,2022,0.9496228199555664,1.0,1523.5705175864377,143.18238361553813,1804.1283961190416
42,505357.9248638737,918.140498439025,884.1349357908393,994.4377916769477,989.3369850373124,801.3417783308835,853.8595122893219,1017.9564911866624,204.7000008225441,194.38779202601108,290.54998779296875,270.5874938964844,1278.4000015556812,1770.8000016212463,368.3899991288781,3.1569862365722656,85.5999984741211,21.18000030517578,,263.14048569640545,,2022,0.9496228199555664,1.0,1516.0362750163392,96.382822136987,1798.791690802601
43,528371.8245985565,820.1299804988196,764.514800369496,858.6256081289127,903.413936509403,752.9681412296012,770.3889818331108,868.7499384173254,204.7000008225441,194.38779202601108,290.54998779296875,270.5874938964844,1278.4000015556812,1770.8000016212463,368.3899991288781,3.1569862365722656,85.5999984741211,21.18000030517578,,263.0791910303496,,2022,0.9496228199555664,1.0,1519.6586678462402,93.68009632696725,1802.9194122839424
44,496876.8177545218,849.968447436968,853.4709457577692,934.8029302709108,862.0582951551004,694.3615384195318,852.5580183810875,860.7491849740336,229.61309370090336,218.04583353897297,290.45152643938576,271.0734921520674,1313.977804936869,1827.133881661162,391.4010571385883,3.151196358064226,76.81751876794138,20.517172517615723,,254.0862932952925,,2022,0.9496228199555664,1.0,1503.9340248969424,117.066013157113,1814.351141328091
